DEPTH,GR,RT.OHMM,RXO.OHMM,TVD,TVDSS
70.7136,-999.25,-999.25,-999.25,70.7132,51.3932
70.866,-999.25,-999.25,-999.25,70.8656,51.5456
71.0184,-999.25,-999.25,-999.25,71.018,51.698
71.1708,-999.25,-999.25,-999.25,71.1704,51.8504
71.3232,-999.25,-999.25,-999.25,71.3228,52.0028
71.4756,-999.25,-999.25,-999.25,71.4752,52.1552
71.628,-999.25,-999.25,-999.25,71.6276,52.3076
71.7804,-999.25,-999.25,-999.25,71.7799,52.4599
71.9328,-999.25,-999.25,-999.25,71.9323,52.6123
72.0852,-999.25,-999.25,-999.25,72.0847,52.7647
72.2376,-999.25,-999.25,-999.25,72.2371,52.9171
72.39,-999.25,-999.25,-999.25,72.3895,53.0695
72.5424,-999.25,-999.25,-999.25,72.5419,53.2219
72.6948,-999.25,-999.25,-999.25,72.6943,53.3743
72.8472,-999.25,-999.25,-999.25,72.8467,53.5267
72.9996,-999.25,-999.25,-999.25,72.9995,53.6795
73.152,-999.25,-999.25,-999.25,73.1515,53.8315
73.3044,-999.25,-999.25,-999.25,73.3039,53.9839
73.4568,-999.25,-999.25,-999.25,73.4563,54.1363
73.6092,-999.25,-999.25,-999.25,73.6087,54.2887
73.7616,-999.25,-999.25,-999.25,73.7611,54.4411
73.914,-999.25,-999.25,-999.25,73.9135,54.5935
74.0664,-999.25,-999.25,-999.25,74.0659,54.7459
74.2188,-999.25,-999.25,-999.25,74.2183,54.8983
74.3712,-999.25,-999.25,-999.25,74.3707,55.0507
74.5236,-999.25,-999.25,-999.25,74.5231,55.2031
74.676,-999.25,-999.25,-999.25,74.6755,55.3555
74.8284,-999.25,-999.25,-999.25,74.8279,55.5079
74.9808,-999.25,-999.25,-999.25,74.9803,55.6603
75.1332,-999.25,-999.25,-999.25,75.1327,55.8127
75.2856,-999.25,-999.25,-999.25,75.2851,55.9651
75.438,-999.25,-999.25,-999.25,75.4375,56.1175
75.5904,-999.25,-999.25,-999.25,75.5899,56.2699
75.7428,-999.25,-999.25,-999.25,75.7423,56.4223
75.8952,-999.25,-999.25,-999.25,75.8947,56.5747
76.0476,-999.25,-999.25,-999.25,76.0471,56.7271
76.2,-999.25,-999.25,-999.25,76.1995,56.8795
76.3524,-999.25,-999.25,-999.25,76.3519,57.0319
76.5048,-999.25,-999.25,-999.25,76.5043,57.1843
76.6572,-999.25,-999.25,-999.25,76.6566,57.3366
76.8096,-999.25,-999.25,-999.25,76.809,57.489
76.962,-999.25,-999.25,-999.25,76.9614,57.6414
77.1144,-999.25,-999.25,-999.25,77.1138,57.7938
77.2668,-999.25,-999.25,-999.25,77.2662,57.9462
77.4192,-999.25,-999.25,-999.25,77.4186,58.0986
77.5716,-999.25,-999.25,-999.25,77.571,58.251
77.724,-999.25,-999.25,-999.25,77.7234,58.4034
77.8764,-999.25,-999.25,-999.25,77.8758,58.5558
78.0288,-999.25,-999.25,-999.25,78.0282,58.7082
78.1812,-999.25,-999.25,-999.25,78.1806,58.8606
78.3336,-999.25,-999.25,-999.25,78.333,59.013
78.486,-999.25,-999.25,-999.25,78.4854,59.1654
78.6384,-999.25,-999.25,-999.25,78.6378,59.3178
78.7908,-999.25,-999.25,-999.25,78.7902,59.4702
78.9432,-999.25,-999.25,-999.25,78.9426,59.6226
79.0956,-999.25,-999.25,-999.25,79.095,59.775
79.248,-999.25,-999.25,-999.25,79.2474,59.9274
79.4004,-999.25,-999.25,-999.25,79.3998,60.0798
79.5528,-999.25,-999.25,-999.25,79.5522,60.2322
79.7052,-999.25,-999.25,-999.25,79.7046,60.3846
79.8576,-999.25,-999.25,-999.25,79.857,60.537
80.01,-999.25,-999.25,-999.25,80.0094,60.6894
80.1624,-999.25,-999.25,-999.25,80.1618,60.8418
80.3148,-999.25,-999.25,-999.25,80.3142,60.9942
80.4672,-999.25,-999.25,-999.25,80.4666,61.1466
80.6196,-999.25,-999.25,-999.25,80.619,61.299
80.772,-999.25,-999.25,-999.25,80.7714,61.4514
80.9244,-999.25,-999.25,-999.25,80.9238,61.6038
81.0768,-999.25,-999.25,-999.25,81.0761,61.7561
81.2292,-999.25,-999.25,-999.25,81.2285,61.9085
81.3816,-999.25,-999.25,-999.25,81.3809,62.0609
81.534,-999.25,-999.25,-999.25,81.5333,62.2133
81.6864,-999.25,-999.25,-999.25,81.6857,62.3657
81.8388,-999.25,-999.25,-999.25,81.8381,62.5181
81.9912,-999.25,-999.25,-999.25,81.9905,62.6705
82.1436,-999.25,-999.25,-999.25,82.1429,62.8229
82.296,-999.25,-999.25,-999.25,82.2953,62.9753
82.4484,-999.25,-999.25,-999.25,82.4477,63.1277
82.6008,-999.25,-999.25,-999.25,82.6001,63.2801
82.7532,-999.25,-999.25,-999.25,82.7525,63.4325
82.9056,-999.25,-999.25,-999.25,82.9049,63.5849
83.058,-999.25,-999.25,-999.25,83.0573,63.7373
83.2104,-999.25,-999.25,-999.25,83.2097,63.8897
83.3628,-999.25,-999.25,-999.25,83.3621,64.0421
83.5152,-999.25,-999.25,-999.25,83.5145,64.1945
83.6676,-999.25,-999.25,-999.25,83.6669,64.3469
83.82,-999.25,-999.25,-999.25,83.8193,64.4993
83.9724,-999.25,-999.25,-999.25,83.9717,64.6517
84.1248,-999.25,-999.25,-999.25,84.1241,64.8041
84.2772,-999.25,-999.25,-999.25,84.2765,64.9565
84.4296,-999.25,-999.25,-999.25,84.4289,65.1089
84.582,-999.25,-999.25,-999.25,84.5813,65.2613
84.7344,-999.25,-999.25,-999.25,84.7337,65.4137
84.8868,-999.25,-999.25,-999.25,84.8861,65.5661
85.0392,-999.25,-999.25,-999.25,85.0385,65.7185
85.1916,-999.25,-999.25,-999.25,85.1908,65.8708
85.344,-999.25,-999.25,-999.25,85.3432,66.0232
85.4964,-999.25,-999.25,-999.25,85.4956,66.1756
85.6488,-999.25,-999.25,-999.25,85.648,66.328
85.8012,-999.25,-999.25,-999.25,85.8004,66.4804
85.9536,-999.25,-999.25,-999.25,85.9528,66.6328
86.106,-999.25,-999.25,-999.25,86.1052,66.7852
86.2584,-999.25,-999.25,-999.25,86.2576,66.9376
86.4108,-999.25,-999.25,-999.25,86.41,67.09
86.5632,-999.25,-999.25,-999.25,86.5624,67.2424
86.7156,-999.25,-999.25,-999.25,86.7148,67.3948
86.868,-999.25,-999.25,-999.25,86.8672,67.5472
87.0204,-999.25,-999.25,-999.25,87.0196,67.6996
87.1728,-999.25,-999.25,-999.25,87.172,67.852
87.3252,-999.25,-999.25,-999.25,87.3244,68.0044
87.4776,-999.25,-999.25,-999.25,87.4768,68.1568
87.63,-999.25,-999.25,-999.25,87.6292,68.3092
87.7824,-999.25,-999.25,-999.25,87.7816,68.4616
87.9348,-999.25,-999.25,-999.25,87.934,68.614
88.0872,-999.25,-999.25,-999.25,88.0864,68.7664
88.2396,-999.25,-999.25,-999.25,88.2388,68.9188
88.392,-999.25,-999.25,-999.25,88.3912,69.0712
88.5444,-999.25,-999.25,-999.25,88.5436,69.2236
88.6968,-999.25,-999.25,-999.25,88.696,69.376
88.8492,-999.25,-999.25,-999.25,88.8483,69.5283
89.0016,-999.25,-999.25,-999.25,89.0007,69.6807
89.154,-999.25,-999.25,-999.25,89.1531,69.8331
89.3064,-999.25,-999.25,-999.25,89.3055,69.9855
89.4588,-999.25,-999.25,-999.25,89.4579,70.1379
89.6112,-999.25,-999.25,-999.25,89.6103,70.2903
89.7636,-999.25,-999.25,-999.25,89.7627,70.4427
89.916,-999.25,-999.25,-999.25,89.9151,70.5951
90.0684,-999.25,-999.25,-999.25,90.0675,70.7475
90.2208,-999.25,-999.25,-999.25,90.2199,70.8999
90.3732,-999.25,-999.25,-999.25,90.3723,71.0523
90.5256,-999.25,-999.25,-999.25,90.5247,71.2047
90.678,-999.25,-999.25,-999.25,90.6771,71.3571
90.8304,-999.25,-999.25,-999.25,90.8295,71.5095
90.9828,-999.25,-999.25,-999.25,90.9819,71.6619
91.1352,-999.25,-999.25,-999.25,91.1343,71.8143
91.2876,-999.25,-999.25,-999.25,91.2867,71.9667
91.44,-999.25,-999.25,-999.25,91.4391,72.1191
91.5924,-999.25,-999.25,-999.25,91.5915,72.2715
91.7448,-999.25,-999.25,-999.25,91.7439,72.4239
91.8972,-999.25,-999.25,-999.25,91.8963,72.5763
92.0496,-999.25,-999.25,-999.25,92.0487,72.7287
92.202,-999.25,-999.25,-999.25,92.2011,72.8811
92.3544,-999.25,-999.25,-999.25,92.3535,73.0335
92.5068,-999.25,-999.25,-999.25,92.5058,73.1858
92.6592,-999.25,-999.25,-999.25,92.6582,73.3382
92.8116,-999.25,-999.25,-999.25,92.8106,73.4906
92.964,-999.25,-999.25,-999.25,92.963,73.643
93.1164,-999.25,-999.25,-999.25,93.1154,73.7954
93.2688,-999.25,-999.25,-999.25,93.2678,73.9478
93.4212,-999.25,-999.25,-999.25,93.4202,74.1002
93.5736,-999.25,-999.25,-999.25,93.5726,74.2526
93.726,-999.25,-999.25,-999.25,93.725,74.405
93.8784,-999.25,-999.25,-999.25,93.8774,74.5574
94.0308,-999.25,-999.25,-999.25,94.0298,74.7098
94.1832,-999.25,-999.25,-999.25,94.1822,74.8622
94.3356,-999.25,-999.25,-999.25,94.3346,75.0146
94.488,-999.25,-999.25,-999.25,94.487,75.167
94.6404,-999.25,-999.25,-999.25,94.6394,75.3194
94.7928,-999.25,-999.25,-999.25,94.7918,75.4718
94.9452,-999.25,-999.25,-999.25,94.9442,75.6242
95.0976,-999.25,-999.25,-999.25,95.0966,75.7766
95.25,-999.25,-999.25,-999.25,95.249,75.929
95.4024,-999.25,-999.25,-999.25,95.4014,76.0814
95.5548,-999.25,-999.25,-999.25,95.5538,76.2338
95.7072,-999.25,-999.25,-999.25,95.7062,76.3862
95.8596,-999.25,-999.25,-999.25,95.8585,76.5385
96.012,-999.25,-999.25,-999.25,96.0109,76.6909
96.1644,-999.25,-999.25,-999.25,96.1633,76.8433
96.3168,-999.25,-999.25,-999.25,96.3157,76.9957
96.4692,-999.25,-999.25,-999.25,96.4681,77.1481
96.6216,-999.25,-999.25,-999.25,96.6205,77.3005
96.774,-999.25,-999.25,-999.25,96.7729,77.4529
96.9264,-999.25,-999.25,-999.25,96.9253,77.6053
97.0788,-999.25,-999.25,-999.25,97.0777,77.7577
97.2312,-999.25,-999.25,-999.25,97.2301,77.9101
97.3836,-999.25,-999.25,-999.25,97.3825,78.0625
97.536,-999.25,-999.25,-999.25,97.5349,78.2149
97.6884,-999.25,-999.25,-999.25,97.6873,78.3673
97.8408,-999.25,-999.25,-999.25,97.8397,78.5197
97.9932,-999.25,-999.25,-999.25,97.9921,78.6721
98.1456,-999.25,-999.25,-999.25,98.1445,78.8245
98.298,-999.25,-999.25,-999.25,98.2969,78.9769
98.4504,-999.25,-999.25,-999.25,98.4493,79.1293
98.6028,-999.25,-999.25,-999.25,98.6017,79.2817
98.7552,-999.25,-999.25,-999.25,98.7541,79.4341
98.9076,-999.25,-999.25,-999.25,98.9065,79.5865
99.06,-999.25,-999.25,-999.25,99.0588,79.7388
99.2124,-999.25,-999.25,-999.25,99.2112,79.8912
99.3648,-999.25,-999.25,-999.25,99.3636,80.0436
99.5172,-999.25,-999.25,-999.25,99.516,80.196
99.6696,-999.25,-999.25,-999.25,99.6684,80.3484
99.822,-999.25,-999.25,-999.25,99.8208,80.5008
99.9744,-999.25,-999.25,-999.25,99.9732,80.6532
100.1268,-999.25,-999.25,-999.25,100.1256,80.8056
100.2792,-999.25,-999.25,-999.25,100.278,80.958
100.4316,-999.25,-999.25,-999.25,100.4304,81.1104
100.584,-999.25,-999.25,-999.25,100.5828,81.2628
100.7364,-999.25,-999.25,-999.25,100.7352,81.4152
100.8888,-999.25,-999.25,-999.25,100.8876,81.5676
101.0412,-999.25,-999.25,-999.25,101.04,81.72
101.1936,-999.25,-999.25,-999.25,101.1924,81.8724
101.346,-999.25,-999.25,-999.25,101.3448,82.0248
101.4984,-999.25,-999.25,-999.25,101.4972,82.1772
101.6508,-999.25,-999.25,-999.25,101.6496,82.3296
101.8032,-999.25,-999.25,-999.25,101.802,82.482
101.9556,-999.25,-999.25,-999.25,101.9544,82.6344
102.108,-999.25,-999.25,-999.25,102.1068,82.7868
102.2604,-999.25,-999.25,-999.25,102.2591,82.9391
102.4128,-999.25,-999.25,-999.25,102.4115,83.0915
102.5652,-999.25,-999.25,-999.25,102.5639,83.2439
102.7176,-999.25,-999.25,-999.25,102.7163,83.3963
102.87,-999.25,-999.25,-999.25,102.8687,83.5487
103.0224,-999.25,-999.25,-999.25,103.0211,83.7011
103.1748,-999.25,-999.25,-999.25,103.1735,83.8535
103.3272,-999.25,-999.25,-999.25,103.3259,84.0059
103.4796,-999.25,-999.25,-999.25,103.4783,84.1583
103.632,-999.25,-999.25,-999.25,103.6307,84.3107
103.7844,-999.25,-999.25,-999.25,103.7831,84.4631
103.9368,-999.25,-999.25,-999.25,103.9355,84.6155
104.0892,-999.25,-999.25,-999.25,104.0879,84.7679
104.2416,-999.25,-999.25,-999.25,104.2403,84.9203
104.394,-999.25,-999.25,-999.25,104.3927,85.0727
104.5464,-999.25,-999.25,-999.25,104.5451,85.2251
104.6988,-999.25,-999.25,-999.25,104.6975,85.3775
104.8512,-999.25,-999.25,-999.25,104.8499,85.5299
105.0036,-999.25,-999.25,-999.25,105.0023,85.6823
105.156,-999.25,-999.25,-999.25,105.1547,85.8347
105.3084,-999.25,-999.25,-999.25,105.3071,85.9871
105.4608,-999.25,-999.25,-999.25,105.4595,86.1395
105.6132,-999.25,-999.25,-999.25,105.6119,86.2919
105.7656,-999.25,-999.25,-999.25,105.7643,86.4443
105.918,-999.25,-999.25,-999.25,105.9167,86.5967
106.0704,-999.25,-999.25,-999.25,106.069,86.749
106.2228,-999.25,-999.25,-999.25,106.2214,86.9014
106.3752,-999.25,-999.25,-999.25,106.3738,87.0538
106.5276,-999.25,-999.25,-999.25,106.5262,87.2062
106.68,-999.25,-999.25,-999.25,106.6786,87.3586
106.8324,-999.25,-999.25,-999.25,106.831,87.511
106.9848,-999.25,-999.25,-999.25,106.9834,87.6634
107.1372,-999.25,-999.25,-999.25,107.1358,87.8158
107.2896,-999.25,-999.25,-999.25,107.2882,87.9682
107.442,-999.25,-999.25,-999.25,107.4406,88.1206
107.5944,-999.25,-999.25,-999.25,107.593,88.273
107.7468,-999.25,-999.25,-999.25,107.7454,88.4254
107.8992,-999.25,-999.25,-999.25,107.8978,88.5778
108.0516,-999.25,-999.25,-999.25,108.0502,88.7302
108.204,-999.25,-999.25,-999.25,108.2026,88.8826
108.3564,-999.25,-999.25,-999.25,108.355,89.035
108.5088,-999.25,-999.25,-999.25,108.5074,89.1874
108.6612,-999.25,-999.25,-999.25,108.6598,89.3398
108.8136,-999.25,-999.25,-999.25,108.8122,89.4922
108.966,-999.25,-999.25,-999.25,108.9646,89.6446
109.1184,-999.25,-999.25,-999.25,109.117,89.797
109.2708,-999.25,-999.25,-999.25,109.2694,89.9494
109.4232,-999.25,-999.25,-999.25,109.4218,90.1018
109.5756,-999.25,-999.25,-999.25,109.5742,90.2542
109.728,-999.25,-999.25,-999.25,109.7266,90.4066
109.8804,-999.25,-999.25,-999.25,109.879,90.559
110.0328,-999.25,-999.25,-999.25,110.0314,90.7114
110.1852,-999.25,-999.25,-999.25,110.1838,90.8638
110.3376,-999.25,-999.25,-999.25,110.3361,91.0161
110.49,-999.25,-999.25,-999.25,110.4885,91.1685
110.6424,-999.25,-999.25,-999.25,110.6409,91.3209
110.7948,-999.25,-999.25,-999.25,110.7933,91.4733
110.9472,-999.25,-999.25,-999.25,110.9457,91.6257
111.0996,-999.25,-999.25,-999.25,111.0981,91.7781
111.252,-999.25,-999.25,-999.25,111.2505,91.9305
111.4044,-999.25,-999.25,-999.25,111.4029,92.0829
111.5568,-999.25,-999.25,-999.25,111.5553,92.2353
111.7092,-999.25,-999.25,-999.25,111.7077,92.3877
111.8616,-999.25,-999.25,-999.25,111.8601,92.5401
112.014,-999.25,-999.25,-999.25,112.0125,92.6925
112.1664,-999.25,-999.25,-999.25,112.1649,92.8449
112.3188,-999.25,-999.25,-999.25,112.3173,92.9973
112.4712,-999.25,-999.25,-999.25,112.4697,93.1497
112.6236,-999.25,-999.25,-999.25,112.6221,93.3021
112.776,-999.25,-999.25,-999.25,112.7745,93.4545
112.9284,-999.25,-999.25,-999.25,112.9269,93.6069
113.0808,-999.25,-999.25,-999.25,113.0793,93.7593
113.2332,-999.25,-999.25,-999.25,113.2317,93.9117
113.3856,-999.25,-999.25,-999.25,113.3841,94.0641
113.538,-999.25,-999.25,-999.25,113.5365,94.2165
113.6904,-999.25,-999.25,-999.25,113.6889,94.3689
113.8428,-999.25,-999.25,-999.25,113.8413,94.5213
113.9952,-999.25,-999.25,-999.25,113.9937,94.6737
114.1476,-999.25,-999.25,-999.25,114.1461,94.8261
114.3,-999.25,-999.25,-999.25,114.2985,94.9785
114.4524,-999.25,-999.25,-999.25,114.4509,95.1309
114.6048,-999.25,-999.25,-999.25,114.6033,95.2833
114.7572,-999.25,-999.25,-999.25,114.7557,95.4357
114.9096,-999.25,-999.25,-999.25,114.9081,95.5881
115.062,-999.25,-999.25,-999.25,115.0605,95.7405
115.2144,-999.25,-999.25,-999.25,115.2129,95.8929
115.3668,-999.25,-999.25,-999.25,115.3652,96.0452
115.5192,-999.25,-999.25,-999.25,115.5176,96.1976
115.6716,-999.25,-999.25,-999.25,115.67,96.35
115.824,-999.25,-999.25,-999.25,115.8224,96.5024
115.9764,-999.25,-999.25,-999.25,115.9748,96.6548
116.1288,-999.25,-999.25,-999.25,116.1272,96.8072
116.2812,-999.25,-999.25,-999.25,116.2796,96.9596
116.4336,-999.25,-999.25,-999.25,116.432,97.112
116.586,-999.25,-999.25,-999.25,116.5844,97.2644
116.7384,-999.25,-999.25,-999.25,116.7368,97.4168
116.8908,-999.25,-999.25,-999.25,116.8892,97.5692
117.0432,-999.25,-999.25,-999.25,117.0416,97.7216
117.1956,-999.25,-999.25,-999.25,117.194,97.874
117.348,-999.25,-999.25,-999.25,117.3464,98.0264
117.5004,-999.25,-999.25,-999.25,117.4984,98.1784
117.6528,-999.25,-999.25,-999.25,117.6512,98.3312
117.8052,-999.25,-999.25,-999.25,117.8036,98.4836
117.9576,-999.25,-999.25,-999.25,117.956,98.636
118.11,-999.25,-999.25,-999.25,118.1084,98.7884
118.2624,-999.25,-999.25,-999.25,118.2608,98.9408
118.4148,-999.25,-999.25,-999.25,118.4132,99.0932
118.5672,-999.25,-999.25,-999.25,118.5656,99.2456
118.7196,-999.25,-999.25,-999.25,118.718,99.398
118.872,-999.25,-999.25,-999.25,118.8704,99.5504
119.0244,-999.25,-999.25,-999.25,119.0228,99.7028
119.1768,-999.25,-999.25,-999.25,119.1752,99.8552
119.3292,-999.25,-999.25,-999.25,119.3276,100.0076
119.4816,-999.25,-999.25,-999.25,119.48,100.16
119.634,-999.25,-999.25,-999.25,119.6324,100.3124
119.7864,-999.25,-999.25,-999.25,119.7848,100.4648
119.9388,-999.25,-999.25,-999.25,119.9372,100.6172
120.0912,-999.25,-999.25,-999.25,120.0896,100.7696
120.2436,-999.25,-999.25,-999.25,120.242,100.922
120.396,-999.25,-999.25,-999.25,120.3944,101.0744
120.5484,-999.25,-999.25,-999.25,120.5468,101.2268
120.7008,-999.25,-999.25,-999.25,120.6992,101.3792
120.8532,-999.25,-999.25,-999.25,120.8516,101.5316
121.0056,-999.25,-999.25,-999.25,121.0039,101.6839
121.158,-999.25,-999.25,-999.25,121.1563,101.8363
121.3104,-999.25,-999.25,-999.25,121.3087,101.9887
121.4628,-999.25,-999.25,-999.25,121.4611,102.1411
121.6152,-999.25,-999.25,-999.25,121.6135,102.2935
121.7676,-999.25,-999.25,-999.25,121.7659,102.4459
121.92,-999.25,-999.25,-999.25,121.9183,102.5983
122.0724,-999.25,-999.25,-999.25,122.0707,102.7507
122.2248,-999.25,-999.25,-999.25,122.2231,102.9031
122.3772,-999.25,-999.25,-999.25,122.3755,103.0555
122.5296,-999.25,-999.25,-999.25,122.5279,103.2079
122.682,-999.25,-999.25,-999.25,122.6803,103.3603
122.8344,-999.25,-999.25,-999.25,122.8327,103.5127
122.9868,-999.25,-999.25,-999.25,122.9851,103.6651
123.1392,-999.25,-999.25,-999.25,123.1375,103.8175
123.2916,-999.25,-999.25,-999.25,123.2899,103.9699
123.444,-999.25,-999.25,-999.25,123.4423,104.1223
123.5964,-999.25,-999.25,-999.25,123.5947,104.2747
123.7488,-999.25,-999.25,-999.25,123.7471,104.4271
123.9012,-999.25,-999.25,-999.25,123.8995,104.5795
124.0536,-999.25,-999.25,-999.25,124.0519,104.7319
124.206,-999.25,-999.25,-999.25,124.2043,104.8843
124.3584,-999.25,-999.25,-999.25,124.3567,105.0367
124.5108,-999.25,-999.25,-999.25,124.5091,105.1891
124.6632,-999.25,-999.25,-999.25,124.6615,105.3415
124.8156,-999.25,-999.25,-999.25,124.8139,105.4939
124.968,-999.25,-999.25,-999.25,124.9663,105.6463
125.1204,-999.25,-999.25,-999.25,125.1187,105.7987
125.2728,-999.25,-999.25,-999.25,125.2711,105.9511
125.4252,-999.25,-999.25,-999.25,125.4235,106.1035
125.5776,-999.25,-999.25,-999.25,125.5759,106.2559
125.73,-999.25,-999.25,-999.25,125.7283,106.4083
125.8824,-999.25,-999.25,-999.25,125.8807,106.5607
126.0348,-999.25,-999.25,-999.25,126.0331,106.7131
126.1872,-999.25,-999.25,-999.25,126.1855,106.8655
126.3396,-999.25,-999.25,-999.25,126.3379,107.0179
126.492,-999.25,-999.25,-999.25,126.4903,107.1703
126.6444,-999.25,-999.25,-999.25,126.6427,107.3227
126.7968,-999.25,-999.25,-999.25,126.7951,107.4751
126.9492,-999.25,-999.25,-999.25,126.9475,107.6275
127.1016,-999.25,-999.25,-999.25,127.0999,107.7799
127.254,-999.25,-999.25,-999.25,127.2522,107.9322
127.4064,-999.25,-999.25,-999.25,127.4046,108.0846
127.5588,-999.25,-999.25,-999.25,127.557,108.237
127.7112,-999.25,-999.25,-999.25,127.7094,108.3894
127.8636,-999.25,-999.25,-999.25,127.8618,108.5418
128.016,-999.25,-999.25,-999.25,128.0142,108.6942
128.1684,-999.25,-999.25,-999.25,128.1666,108.8466
128.3208,-999.25,-999.25,-999.25,128.319,108.999
128.4732,-999.25,-999.25,-999.25,128.4714,109.1514
128.6256,-999.25,-999.25,-999.25,128.6238,109.3038
128.778,-999.25,-999.25,-999.25,128.7762,109.4562
128.9304,-999.25,-999.25,-999.25,128.9286,109.6086
129.0828,-999.25,-999.25,-999.25,129.081,109.761
129.2352,-999.25,-999.25,-999.25,129.2334,109.9134
129.3876,-999.25,-999.25,-999.25,129.3858,110.0658
129.54,-999.25,-999.25,-999.25,129.5382,110.2182
129.6924,-999.25,-999.25,-999.25,129.6906,110.3706
129.8448,-999.25,-999.25,-999.25,129.843,110.523
129.9972,-999.25,-999.25,-999.25,129.9954,110.6754
130.1496,-999.25,-999.25,-999.25,130.1478,110.8278
130.302,-999.25,-999.25,-999.25,130.3002,110.9802
130.4544,-999.25,-999.25,-999.25,130.4526,111.1326
130.6068,-999.25,-999.25,-999.25,130.605,111.285
130.7592,-999.25,-999.25,-999.25,130.7574,111.4374
130.9116,-999.25,-999.25,-999.25,130.9098,111.5898
131.064,-999.25,-999.25,-999.25,131.0622,111.7422
131.2164,-999.25,-999.25,-999.25,131.2146,111.8946
131.3688,-999.25,-999.25,-999.25,131.367,112.047
131.5212,-999.25,-999.25,-999.25,131.5194,112.1994
131.6736,-999.25,-999.25,-999.25,131.6718,112.3518
131.826,-999.25,-999.25,-999.25,131.8242,112.5042
131.9784,-999.25,-999.25,-999.25,131.9766,112.6566
132.1308,-999.25,-999.25,-999.25,132.129,112.809
132.2832,-999.25,-999.25,-999.25,132.2814,112.9614
132.4356,-999.25,-999.25,-999.25,132.4338,113.1138
132.588,-999.25,-999.25,-999.25,132.5862,113.2662
132.7404,-999.25,-999.25,-999.25,132.7386,113.4186
132.8928,-999.25,-999.25,-999.25,132.891,113.571
133.0452,-999.25,-999.25,-999.25,133.0434,113.7234
133.1976,-999.25,-999.25,-999.25,133.1958,113.8758
133.35,-999.25,-999.25,-999.25,133.3482,114.0282
133.5024,-999.25,-999.25,-999.25,133.5006,114.1806
133.6548,-999.25,-999.25,-999.25,133.6529,114.3329
133.8072,-999.25,-999.25,-999.25,133.8053,114.4853
133.9596,-999.25,-999.25,-999.25,133.9577,114.6377
134.112,-999.25,-999.25,-999.25,134.1101,114.7901
134.2644,-999.25,-999.25,-999.25,134.2625,114.9425
134.4168,-999.25,-999.25,-999.25,134.4149,115.0949
134.5692,-999.25,-999.25,-999.25,134.5673,115.2473
134.7216,-999.25,-999.25,-999.25,134.7197,115.3997
134.874,-999.25,-999.25,-999.25,134.8721,115.5521
135.0264,-999.25,-999.25,-999.25,135.0245,115.7045
135.1788,-999.25,-999.25,-999.25,135.1769,115.8569
135.3312,-999.25,-999.25,-999.25,135.3293,116.0093
135.4836,-999.25,-999.25,-999.25,135.4817,116.1617
135.636,-999.25,-999.25,-999.25,135.6341,116.3141
135.7884,-999.25,-999.25,-999.25,135.7865,116.4665
135.9408,-999.25,-999.25,-999.25,135.9389,116.6189
136.0932,-999.25,-999.25,-999.25,136.0913,116.7713
136.2456,-999.25,-999.25,-999.25,136.2437,116.9237
136.398,-999.25,-999.25,-999.25,136.3961,117.0761
136.5504,-999.25,-999.25,-999.25,136.5485,117.2285
136.7028,-999.25,-999.25,-999.25,136.7009,117.3809
136.8552,-999.25,-999.25,-999.25,136.8533,117.5333
137.0076,-999.25,-999.25,-999.25,137.0057,117.6857
137.16,-999.25,-999.25,-999.25,137.1581,117.8381
137.3124,-999.25,-999.25,-999.25,137.3105,117.9905
137.4648,-999.25,-999.25,-999.25,137.4629,118.1429
137.6172,-999.25,-999.25,-999.25,137.6153,118.2953
137.7696,-999.25,-999.25,-999.25,137.7677,118.4477
137.922,-999.25,-999.25,-999.25,137.9201,118.6001
138.0744,-999.25,-999.25,-999.25,138.0725,118.7525
138.2268,-999.25,-999.25,-999.25,138.2249,118.9049
138.3792,-999.25,-999.25,-999.25,138.3773,119.0573
138.5316,-999.25,-999.25,-999.25,138.5297,119.2097
138.684,-999.25,-999.25,-999.25,138.6821,119.3621
138.8364,-999.25,-999.25,-999.25,138.8345,119.5145
138.9888,-999.25,-999.25,-999.25,138.9869,119.6669
139.1412,-999.25,-999.25,-999.25,139.1393,119.8193
139.2936,-999.25,-999.25,-999.25,139.2916,119.9716
139.446,-999.25,-999.25,-999.25,139.444,120.124
139.5984,-999.25,-999.25,-999.25,139.5964,120.2764
139.7508,-999.25,-999.25,-999.25,139.7488,120.4288
139.9032,-999.25,-999.25,-999.25,139.9012,120.5812
140.0556,-999.25,-999.25,-999.25,140.0536,120.7336
140.208,-999.25,-999.25,-999.25,140.206,120.886
140.3604,-999.25,-999.25,-999.25,140.3584,121.0384
140.5128,-999.25,-999.25,-999.25,140.5108,121.1908
140.6652,-999.25,-999.25,-999.25,140.6632,121.3432
140.8176,-999.25,-999.25,-999.25,140.8156,121.4956
140.97,-999.25,-999.25,-999.25,140.968,121.648
141.1224,-999.25,-999.25,-999.25,141.1204,121.8004
141.2748,-999.25,-999.25,-999.25,141.2728,121.9528
141.4272,-999.25,-999.25,-999.25,141.4252,122.1052
141.5796,-999.25,-999.25,-999.25,141.5776,122.2576
141.732,-999.25,-999.25,-999.25,141.73,122.41
141.8844,-999.25,-999.25,-999.25,141.8824,122.5624
142.0368,-999.25,-999.25,-999.25,142.0348,122.7148
142.1892,-999.25,-999.25,-999.25,142.1872,122.8672
142.3416,-999.25,-999.25,-999.25,142.3396,123.0196
